accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463911","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004733/.","858-824","","Shalmaneser III 1012","RIAo Shalmaneser III 1012","Assyria","","BM 139428 (1983-01-01, 0003)","","Royal Inscription","Q004733","Akkadian","stone","","uncertain","Neo-Assyrian","29492","RIMA 3 A.0.102.1012","Shalmaneser III 1012","Assyria","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463912","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004734/.","858-824","","Shalmaneser III 1013","RIAo Shalmaneser III 1013","Assyria","","BM 139429 (1983-01-01, 0004)","","Royal Inscription","Q004734","Akkadian","stone","","uncertain","Neo-Assyrian","29492","RIMA 3 A.0.102.1013","Shalmaneser III 1013","Assyria","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463913","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004735/.","858-824","","Shalmaneser III 2001","RIAo Shalmaneser III 2001","Assyria","","BM 090960","","Royal Inscription","Q004735","Akkadian","stone","","vessel","Neo-Assyrian","30774368","RIMA 3 A.0.102.2001","Shalmaneser III 2001","Tarbiṣu","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463914","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004736/.","858-824","","Shalmaneser III 2002","RIAo Shalmaneser III 2002","Assyria","","Andrae, Stelenreihen no. 44 (Ass -)","","Royal Inscription","Q004736","Akkadian","stone","","stele","Neo-Assyrian","893945","RIMA 3 A.0.102.2002","Shalmaneser III 2002","Ashur","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463915","Yale Babylonian Collection, New Haven, Connecticut, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004737/.","858-824","","Shalmaneser III 2003","RIAo Shalmaneser III 2003","Assyria","","YBC 07058","","Royal Inscription","Q004737","Akkadian","clay","","cube","Neo-Assyrian","29492","RIMA 3 A.0.102.2003","Shalmaneser III 2003","Assyria","","","Shalmaneser III","Neo-Assyrian","inscribed","Cuneiform","","Shalmaneser III","","",""
"","","P463916","British Museum, London, UK; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004738/.","823-811","","Šamši-Adad V 01","RIAo Šamši-Adad V 01","Assyria","","BM 118892 (1856-09-09, 0063); BM 115020 (1856-09-03, 1510); VA Ass 04511 (Ass 06596)","","Royal Inscription","Q004738","Akkadian","stone","","stele","Neo-Assyrian","894019","RIMA 3 A.0.103.1","Šamši-Adad V 01","Nimrud","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463917","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004739/.","823-811","","Šamši-Adad V 02","RIAo Šamši-Adad V 02","Assyria","","VA Ass 04511 (Ass 06596)","","Royal Inscription","Q004739","Akkadian","stone","","stele","Neo-Assyrian","893945","RIMA 3 A.0.103.2","Šamši-Adad V 02","Ashur","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463918","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004740/.","823-811","","Šamši-Adad V 03","RIAo Šamši-Adad V 03","Assyria","","Ass 17137a","","Royal Inscription","Q004740","Akkadian","stone","","stele","Neo-Assyrian","893945","RIMA 3 A.0.103.3","Šamši-Adad V 03","Ashur","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463919","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004741/.","823-811","","Šamši-Adad V 04","RIAo Šamši-Adad V 04","Assyria","","VAT 09628","","Royal Inscription","Q004741","Akkadian","clay","","tablet","Neo-Assyrian","893945","RIMA 3 A.0.103.4","Šamši-Adad V 04","Ashur","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463920","Arkeoloji Müzeleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany; British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004742/.","823-811","","Šamši-Adad V 05","RIAo Šamši-Adad V 05","Assyria","","Ass 01200a (possibly Ist EŞEM 05172); Ass 01200b (possibly Ist EŞEM 05172); Ass 01202a; Ass 01202b; Ass 01202f; Ass 01202g; VA Ass 02281 (Ass 12885); BM 102405 (1906-10-13, 0002); Watanabe, Acta Sumerologica 16 pp. 246-247","","Royal Inscription","Q004742","Akkadian","stone, bone (ivory)","","bead","Neo-Assyrian","893945","RIMA 3 A.0.103.5","Šamši-Adad V 05","Ashur","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463921","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004743/.","823-811","","Šamši-Adad V 06","RIAo Šamši-Adad V 06","Assyria","","Ass 01202h; VA Ass 01734 (Ass 12884); Brinkman, JNES 32 pp. 44-45","","Royal Inscription","Q004743","Akkadian","stone ","","bead","Neo-Assyrian","893945","RIMA 3 A.0.103.6","Šamši-Adad V 06","Ashur","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463922","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004744/.","823-811","","Šamši-Adad V 07","RIAo Šamši-Adad V 07","Assyria","","Ass 01200e; Ass 01202e; VA Ass 01731 (Ass 12881a); VA Ass 01731  (Ass 12881c)","","Royal Inscription","Q004744","Akkadian","stone","","bead","Neo-Assyrian","893945","RIMA 3 A.0.103.7","Šamši-Adad V 07","Ashur","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463923","Arkeoloji Müzeleri, Istanbul, Turkey ","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004745/.","823-811","","Šamši-Adad V 08","RIAo Šamši-Adad V 08","Assyria","","Ist EŞEM 04232","","Royal Inscription","Q004745","Akkadian","stone","","bead","Neo-Assyrian","893945","RIMA 3 A.0.103.8","Šamši-Adad V 08","Ashur","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463924","British Museum, London, UK; Birmingham Museums and Art Gallery, Birmingham, UK; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004746/.","823-811","","Šamši-Adad V 09","RIAo Šamši-Adad V 09","Assyria","","BM 045607 (1881-07-01, 3396); BM 123525 (1932-12-10, 0468); BM 128162 (1929-10-12, 0818); BM 128189 (1929-10-12, 0845); BM 137435 (R 055); BM 137464 (1929-10-12, 0175); BCM 0352-079; BCM 0353-079; BCM 0354-079; BCM A 057-087; BCM A 058-087; Ass 22864; Scheil, RT 22 p. 37c; VA Ass 02282; BM 128379 (1932-12-10, 0636)","","Royal Inscription","Q004746","Akkadian","clay","","brick","Neo-Assyrian","874621","RIMA 3 A.0.103.9","Šamši-Adad V 09","Nineveh","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463925","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004747/.","823-811","","Šamši-Adad V 10","RIAo Šamši-Adad V 10","Assyria","","ND 10152","","Royal Inscription","Q004747","Akkadian","ivory","","strip","Neo-Assyrian","894019","RIMA 3 A.0.103.10","Šamši-Adad V 10","Nimrud","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463926","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004748/.","823-811","","Šamši-Adad V 2001","RIAo Šamši-Adad V 2001","Assyria","","Byblos 19041","","Royal Inscription","Q004748","Akkadian","stone","","amulet","Neo-Assyrian","668216","RIMA 3 A.0.103.2001","Šamši-Adad V 2001","Byblos","","","Šamši-Adad V","Neo-Assyrian","inscribed","Cuneiform","","Shamshi-Adad V","","",""
"","","P463927","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004749/.","810-783","","Adad-nerari III 01","RIAo Adad-nerari III 01","Assyria","","1 R pl. 35 no. 3; ICC pl. 70B; BM 118925 (1851-09-02, 0035)","","Royal Inscription","Q004749","Akkadian","stone","","paving stone","Neo-Assyrian","894019","RIMA 3 A.0.104.1","Adad-nerari III 01","Nimrud","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463928","Archeological Museum, Antakya, Hatay, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004750/.","810-783","","Adad-nerari III 02","RIAo Adad-nerari III 02","Assyria","","11832","","Royal Inscription","Q004750","Akkadian","stone","","stele","Neo-Assyrian","658381","RIMA 3 A.0.104.2","Adad-nerari III 02","Antakya ","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463929","Kahramanmaraş Museum, Kahramanmaraş, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004751/.","810-783","","Adad-nerari III 03","RIAo Adad-nerari III 03","Assyria","","KMT -","","Royal Inscription","Q004751","Akkadian","stone","","stele","Neo-Assyrian","193878353","RIMA 3 A.0.104.3","Adad-nerari III 03","Kizkapanli","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463930","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004752/.","810-783","","Adad-nerari III 04","RIAo Adad-nerari III 04","Assyria","","Scheil, RA 14 pp. 159-160 ","","Royal Inscription","Q004752","Akkadian","stone","","stele","Neo-Assyrian","29492","RIMA 3 A.0.104.4","Adad-nerari III 04","Assyria","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463931","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004753/.","810-783","","Adad-nerari III 05","RIAo Adad-nerari III 05","Assyria","","BM 131124","","Royal Inscription","Q004753","Akkadian","stone","","stele","Neo-Assyrian","893991","RIMA 3 A.0.104.5","Adad-nerari III 05","Dur-Katlimmu","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463932","Arkeoloji Müzeleri, Istanbul, Turkey ","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004754/.","810-783","","Adad-nerari III 06","RIAo Adad-nerari III 06","Assyria","","Ist EŞEM 02828","","Royal Inscription","Q004754","Akkadian","stone","","stele","Neo-Assyrian","528477900","RIMA 3 A.0.104.6","Adad-nerari III 06","Sabaʾa","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463933","Iraq Museum, Baghdad, Iraq","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004755/.","810-783","","Adad-nerari III 07","RIAo Adad-nerari III 07","Assyria","","IM -","","Royal Inscription","Q004755","Akkadian","stone","","stele","Neo-Assyrian","356369838","RIMA 3 A.0.104.7","Adad-nerari III 07","Tell al-Rimah","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463934","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004756/.","810-783","","Adad-nerari III 08","RIAo Adad-nerari III 08","Assyria","","1 R pl. 35 no. 1","","Royal Inscription","Q004756","Akkadian","stone","","slab","Neo-Assyrian","894019","RIMA 3 A.0.104.8","Adad-nerari III 08","Nimrud","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463935","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004757/.","810-783","","Adad-nerari III 09","RIAo Adad-nerari III 09","Assyria","","BM 136974 (1881-02-04, 0029)","","Royal Inscription","Q004757","Akkadian","stone","","tablet","Neo-Assyrian","874621","RIMA 3 A.0.104.9","Adad-nerari III 09","Nineveh","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463936","Vorderasiatisches Museum, Berlin, Germany; Arkeoloji Müzeleri, Istanbul, Turkey;  British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004758/.","810-783","","Adad-nerari III 10","RIAo Adad-nerari III 10","Assyria","","Ass 01202c; Ass 01202d; VA Ass 01730 (Ass 12880a); Ass 01200c (Ist EŞEM 02340 or Ist EŞEM 02770); Ass 01200d (Ist EŞEM 02340 or Ist EŞEM 02770); Ass 01200f (Ist EŞEM 02340 or Ist EŞEM 02770); Ass 01202i; Ass 01202k; Ass 01202l;  Ass 01202m; Ass 01733 (Ass 12883a); VA Ass 01733 (Ass 12883b); BM 102406 (1906-10-13, 0001); VA Ass 01730 (Ass 12880b); VA Ass 01731 (Ass 12881b)","","Royal Inscription","Q004758","Akkadian","stone","","bead","Neo-Assyrian","893945","RIMA 3 A.0.104.10","Adad-nerari III 10","Ashur","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463937","Arkeoloji Müzeleri, Istanbul, Turkey ","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004759/.","810-783","","Adad-nerari III 11","RIAo Adad-nerari III 11","Assyria","","Ist EŞEM 04831; Ist EŞEM 04841","","Royal Inscription","Q004759","Akkadian","stone","","bead","Neo-Assyrian","893945","RIMA 3 A.0.104.11","Adad-nerari III 11","Ashur","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463938","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004760/.","810-783","","Adad-nerari III 12","RIAo Adad-nerari III 12","Assyria","","VA Ass 04302a; VA Ass 04302b; VA Ass 04302c; Ass 04663","","Royal Inscription","Q004760","Akkadian","clay","","brick","Neo-Assyrian","893945","RIMA 3 A.0.104.12","Adad-nerari III 12","Ashur","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463939","British Museum, London, UK; Ashmolean Museum, Oxford, UK; Birmingham Museums and Art Gallery, Birmingham, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004761/.","810-783","","Adad-nerari III 13","RIAo Adad-nerari III 13","Assyria","","BM 137493 (1932-12-10, 0037); Ashm 1930-0719; AAA 19 p. 115","","Royal Inscription","Q004761","Akkadian","clay","","brick","Neo-Assyrian","874621","RIMA 3 A.0.104.13","Adad-nerari III 13","Nineveh","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
"","","P463940","British Museum, London, UK; Birmingham Museums and Art Gallery, Birmingham, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC II (858-745 BC) (RIMA 3), Toronto, 1996. Adapted by Jamie Novotny (2016) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004762/.","810-783","","Adad-nerari III 14","RIAo Adad-nerari III 14","Assyria","","BM 137463 (1929-10-12, 0173); BCM 0333-079; BCM 0332-079; BCM 0355-079; BCM A 059-087; BCM A 060-087; BCM A 061-087; Arch. 79 no. 66","","Royal Inscription","Q004762","Akkadian","clay","","brick","Neo-Assyrian","874621","RIMA 3 A.0.104.14","Adad-nerari III 14","Nineveh","","","Adad-nerari III","Neo-Assyrian","inscribed","Cuneiform","","Adad-nerari III","","",""
