accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463706","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004526/.","883-859","","Ashurnasirpal II 072","RIAo Ashurnasirpal II 072","Assyria","","BM 090925+ BM 118800 + BM 132013","","Royal Inscription","Q004526","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.72","Ashurnasirpal II 072","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463707","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004527/.","883-859","","Ashurnasirpal II 073","RIAo Ashurnasirpal II 073","Assyria","","BM 090925+ BM 118800 + BM 132013","","Royal Inscription","Q004527","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.73","Ashurnasirpal II 073","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463708","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004528/.","883-859","","Ashurnasirpal II 074","RIAo Ashurnasirpal II 074","Assyria","","BM 090925+ BM 118800 + BM 132013","","Royal Inscription","Q004528","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.74","Ashurnasirpal II 074","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463709","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004529/.","883-859","","Ashurnasirpal II 075","RIAo Ashurnasirpal II 075","Assyria","","BM 090925+ BM 118800 + BM 132013","","Royal Inscription","Q004529","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.75","Ashurnasirpal II 075","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463710","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004530/.","883-859","","Ashurnasirpal II 076","RIAo Ashurnasirpal II 076","Assyria","","BM 090925+ BM 118800 + BM 132013","","Royal Inscription","Q004530","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.76","Ashurnasirpal II 076","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463711","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004531/.","883-859","","Ashurnasirpal II 077","RIAo Ashurnasirpal II 077","Assyria","","BM 090925+ BM 118800 + BM 132013","","Royal Inscription","Q004531","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.77","Ashurnasirpal II 077","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463712","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004532/.","883-859","","Ashurnasirpal II 078","RIAo Ashurnasirpal II 078","Assyria","","BM 090925+ BM 118800 + BM 132013","","Royal Inscription","Q004532","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.78","Ashurnasirpal II 078","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463713","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004533/.","883-859","","Ashurnasirpal II 079","RIAo Ashurnasirpal II 079","Assyria","","AAA 18 no. 1","","Royal Inscription","Q004533","Akkadian","stone","","obelisk","Neo-Assyrian","894019","RIMA 2 A.0.101.79","Ashurnasirpal II 079","Nineveh","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463714","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004534/.","883-859","","Ashurnasirpal II 080","RIAo Ashurnasirpal II 080","Assyria","","BM 124685","","Royal Inscription","Q004534","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.80","Ashurnasirpal II 080","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463715","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004535/.","883-859","","Ashurnasirpal II 081","RIAo Ashurnasirpal II 081","Assyria","","BM 124686","","Royal Inscription","Q004535","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.81","Ashurnasirpal II 081","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463716","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004536/.","883-859","","Ashurnasirpal II 082","RIAo Ashurnasirpal II 082","Assyria","","BM 124687","","Royal Inscription","Q004536","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.82","Ashurnasirpal II 082","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463717","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004537/.","883-859","","Ashurnasirpal II 083","RIAo Ashurnasirpal II 083","Assyria","","BM 124688","","Royal Inscription","Q004537","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.83","Ashurnasirpal II 083","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463718","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004538/.","883-859","","Ashurnasirpal II 084","RIAo Ashurnasirpal II 084","Assyria","","BM 124689","","Royal Inscription","Q004538","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.84","Ashurnasirpal II 084","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463719","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004539/.","883-859","","Ashurnasirpal II 085","RIAo Ashurnasirpal II 085","Assyria","","BM 124690","","Royal Inscription","Q004539","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.85","Ashurnasirpal II 085","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463720","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004540/.","883-859","","Ashurnasirpal II 086","RIAo Ashurnasirpal II 086","Assyria","","BM 124691","","Royal Inscription","Q004540","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.86","Ashurnasirpal II 086","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463721","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004541/.","883-859","","Ashurnasirpal II 087","RIAo Ashurnasirpal II 087","Assyria","","BM 124692","","Royal Inscription","Q004541","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.87","Ashurnasirpal II 087","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463722","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004542/.","883-859","","Ashurnasirpal II 088","RIAo Ashurnasirpal II 088","Assyria","","BM 124693","","Royal Inscription","Q004542","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.88","Ashurnasirpal II 088","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463723","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004543/.","883-859","","Ashurnasirpal II 089","RIAo Ashurnasirpal II 089","Assyria","","BM 124694","","Royal Inscription","Q004543","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.89","Ashurnasirpal II 089","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463724","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004544/.","883-859","","Ashurnasirpal II 090","RIAo Ashurnasirpal II 090","Assyria","","BM 124695","","Royal Inscription","Q004544","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.90","Ashurnasirpal II 090","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463725","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004545/.","883-859","","Ashurnasirpal II 091","RIAo Ashurnasirpal II 091","Assyria","","BM 124696","","Royal Inscription","Q004545","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.91","Ashurnasirpal II 091","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463726","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004546/.","883-859","","Ashurnasirpal II 092","RIAo Ashurnasirpal II 092","Assyria","","BM 124697","","Royal Inscription","Q004546","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.92","Ashurnasirpal II 092","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463727","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004547/.","883-859","","Ashurnasirpal II 093","RIAo Ashurnasirpal II 093","Assyria","","BM 124698","","Royal Inscription","Q004547","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.93","Ashurnasirpal II 093","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463728","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004548/.","883-859","","Ashurnasirpal II 094","RIAo Ashurnasirpal II 094","Assyria","","BM 124699","","Royal Inscription","Q004548","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.94","Ashurnasirpal II 094","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463729","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004549/.","883-859","","Ashurnasirpal II 095","RIAo Ashurnasirpal II 095","Assyria","","BM 124700","","Royal Inscription","Q004549","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.95","Ashurnasirpal II 095","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463730","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004550/.","883-859","","Ashurnasirpal II 096","RIAo Ashurnasirpal II 096","Assyria","","BM - ","","Royal Inscription","Q004550","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.96","Ashurnasirpal II 096","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463731","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004551/.","883-859","","Ashurnasirpal II 097","RIAo Ashurnasirpal II 097","Assyria","","BM -","","Royal Inscription","Q004551","Akkadian","metal","","band","Neo-Assyrian","90032637","RIMA 2 A.0.101.97","Ashurnasirpal II 097","Imgur-Enlil","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463732","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004552/.","883-859","","Ashurnasirpal II 098","RIAo Ashurnasirpal II 098","Assyria","","BM 118870","","Royal Inscription","Q004552","Akkadian","stone","","altar","Neo-Assyrian","894019","RIMA 2 A.0.101.98","Ashurnasirpal II 098","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463733","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004553/.","883-859","","Ashurnasirpal II 099","RIAo Ashurnasirpal II 099","Assyria","","BM 104411; BM 118771 (Rm 0893)","","Royal Inscription","Q004553","Akkadian","stone","","mace head","Neo-Assyrian","894019","RIMA 2 A.0.101.99","Ashurnasirpal II 099","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463734","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004554/.","883-859","","Ashurnasirpal II 100","RIAo Ashurnasirpal II 100","Assyria","","BM 091452","","Royal Inscription","Q004554","Akkadian","stone","","mace head","Neo-Assyrian","894019","RIMA 2 A.0.101.100","Ashurnasirpal II 100","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463735","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004555/.","883-859","","Ashurnasirpal II 101","RIAo Ashurnasirpal II 101","Assyria","","BM 091582; BM 091590 (K 08555)","","Royal Inscription","Q004555","Akkadian","stone","","vessel","Neo-Assyrian","894019","RIMA 2 A.0.101.101","Ashurnasirpal II 101","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463736","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004556/.","883-859","","Ashurnasirpal II 102","RIAo Ashurnasirpal II 102","Assyria","","Nassouhi, MAOG 3/1-2 pp. 10-11 no. 37 Ashurnasirpal II 102 ex. 1; Nassouhi, MAOG 3/1-2 pp. 10-11 no. 38 Ashurnasirpal II 102 ex. 2; E 327 + E 397 (squeeze) Ashurnasirpal II 102 ex. 3; E 398 (squeeze) Ashurnasirpal II 102 ex. 4; Böhl, LKA no. 1157 ; Reade and Walker, AfO 28 pp. 113-114 Ashurnasirpal II 102 ex. 6","","Royal Inscription","Q004556","Akkadian","stone","","slab","Neo-Assyrian","894019","RIMA 2 A.0.101.102","Ashurnasirpal II 102","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
"","","P463737","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q004557/.","883-859","","Ashurnasirpal II 103","RIAo Ashurnasirpal II 103","Assyria","","Harrak, ARRIM 2 p. 22","","Royal Inscription","Q004557","Akkadian","stone","","slab","Neo-Assyrian","894019","RIMA 2 A.0.101.103","Ashurnasirpal II 103","Nimrud","","","Ashurnasirpal II ","Neo-Assyrian","inscribed","Cuneiform","","Ashurnasirpal II","","",""
